reef.alias,Date,NOx,Region,Subregion,Site,Season
Yongala IMOS NRS,2017-07-24,0.038135,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2017-08-16,0.133465,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2017-09-06,0.025320000000000002,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2017-10-25,0.0256175,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2017-11-30,0.03995,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2017-12-15,0.02641,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2018-01-30,0.025,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2018-02-20,0.06,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2018-03-29,0.07,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2018-04-26,0.083955,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2018-06-02,0.040185,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2018-06-21,0.02523,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2018-07-20,0.0325,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2018-08-17,0.01,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2018-09-27,0.01,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2018-10-11,0.01,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2018-11-23,0.01,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2018-12-13,0.01,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2019-01-24,0.057499999999999996,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2019-02-13,0.0475,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2019-03-13,0.08750000000000001,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2019-05-07,0.19,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2019-05-28,0.035,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2019-07-03,0.01,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2019-08-08,0.05,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2019-08-26,0.085,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2019-09-17,0.0475,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2019-10-09,0.155,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2019-11-07,0.0575,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2019-12-02,0.0575,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2020-01-16,0.06,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2020-02-12,0.0425,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2020-03-06,0.11000000000000001,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2020-04-22,0.04,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2020-06-11,0.3175,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2020-07-10,0.030000000000000002,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2020-08-02,0.06,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2020-09-04,0.2225,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2021-01-27,0.125,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2021-02-09,0.08499999999999999,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2021-06-06,0.7675000000000001,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2021-09-27,0.2125,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yongala IMOS NRS,2022-01-23,0.0675,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2022-02-06,0.0275,Burdekin,Burdekin,Yongala IMOS NRS,Wet
Yongala IMOS NRS,2022-06-03,0.08750000000000001,Burdekin,Burdekin,Yongala IMOS NRS,Dry
Yorkey's Knob,2005-09-17,0.025,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2006-01-23,0.01,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2006-10-30,0.0601775,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2007-04-19,0.04437,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2007-10-15,0.03,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2008-03-28,0.045,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2008-08-07,0.035,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2008-10-11,0.0734625,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2009-02-25,0.055985,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2009-06-15,0.05342,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2009-10-11,0.039112499999999994,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2010-03-03,0.025105,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2010-06-26,0.0282625,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2010-10-07,0.01,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2011-02-10,0.01,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2011-06-21,0.0662725,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2011-10-02,0.1010975,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2012-02-20,0.0886425,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2012-06-07,0.1015175,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2012-10-12,0.18971500000000002,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2013-02-15,0.0332375,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2013-06-19,0.09629333333333334,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2013-10-12,0.1527375,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2014-02-05,0.2159625,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2014-07-03,0.11334,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2014-09-24,0.0639425,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2015-02-18,0.1323675,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2015-06-17,0.0810325,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2015-11-01,0.031013333333333334,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2016-02-26,0.01,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2016-06-25,0.0346725,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2016-10-24,0.046454999999999996,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2017-02-11,0.021335,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2017-06-21,0.2927475,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2017-11-09,0.0325575,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2018-03-01,0.037500000000000006,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2018-05-31,0.0864725,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2018-11-01,0.01,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2019-02-08,0.45,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2019-06-19,0.0625,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2019-10-21,0.0325,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2020-02-04,0.0225,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2020-07-15,0.09999999999999999,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2020-09-28,0.0625,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2021-02-14,0.225,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2021-06-12,0.41000000000000003,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
Yorkey's Knob,2021-10-03,0.0625,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2022-02-12,0.0325,Wet Tropics,Barron Daintree,Yorkey's Knob,Wet
Yorkey's Knob,2022-06-09,0.1325,Wet Tropics,Barron Daintree,Yorkey's Knob,Dry
