LATITUDE,LONGITUDE,reef.alias,Water_Samples,Region,Subregion,Season,waterYear,Date,Mnth,DOC
-18.0228,146.0746667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2015,2015-09-18,9,1076.4115269099998
-18.0228333,146.0735,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2021,2020-12-09,12,1049.0707674999999
-18.02295,146.0742333,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2017,2016-12-19,12,1282.2486581449998
-18.0229667,146.0744333,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2021-12-10,12,949.4395224999998
-18.0233667,146.0746667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2017,2016-10-11,10,1181.6169568999999
-18.0236667,146.0761667,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Dry,2021,2021-09-30,9,1110.7172249999999
-18.025,146.076,Tully River mouth mooring,AIMS/JCU,Wet Tropics,Tully Herbert,Wet,2022,2022-02-09,2,1371.3859524999998
-18.5401167,146.4880333,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-01-23,1,965.8845933424999
-18.5405833,146.48855,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-09-21,9,962.5315125
-18.541057225,146.48791745,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2012,2012-02-16,2,864.8604736190911
-18.5411833,146.4861833,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2022,2022-06-04,6,927.8197224999999
-18.541239925,146.4873278,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2014,2014-02-08,2,952.730634089375
-18.5412763,146.4870971,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2010-10-05,10,830.8437573774249
-18.54135514,146.48734192,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2010,2010-03-01,3,899.0726335352
-18.541451875,146.4873602,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2010,2010-06-24,6,803.7671244044462
-18.54152275,146.487370175,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2013,2013-06-18,6,910.8411369788392
-18.541563925000002,146.48689025,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2012,2012-06-18,6,844.7091772208653
-18.5416667,146.4866667,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-02-11,2,867.2242274999999
-18.5417197,146.48685417500002,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2013-10-09,10,794.1222621276338
-18.541765975,146.487028475,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2009,2009-06-17,6,726.178857819875
-18.54177085,146.487137525,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2011,2011-02-13,2,1035.954240742857
-18.54178495,146.48682680000002,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2014-09-21,9,767.5830717091428
-18.541859275,146.487104975,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2013,2013-02-19,2,940.0557308902232
-18.54188515,146.48674235,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2011-06-20,6,883.5047213684375
-18.5419,146.4866,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-03-08,3,1095.9688280174998
-18.541935475,146.48661725,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2012,2011-10-01,10,826.75485955375
-18.542,146.4866667,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-07-12,7,1015.9304066575
-18.542,146.487,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-09-29,9,902.8968974999999
-18.542016500000003,146.48625496,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2010,2009-10-08,10,740.2355232958749
-18.5420333,146.4868167,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-05-31,5,833.6247762099999
-18.542070849999998,146.48705,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2013,2012-10-09,10,868.4500401324998
-18.54216,146.48652,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2016,2016-06-22,6,1125.71860367
-18.54216,146.48652,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-06-17,6,1004.6465225699999
-18.5422167,146.4870667,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-06-08,6,936.37756
-18.5422667,146.4862833,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-09-17,9,893.610172465
-18.5423333,146.4868333,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-02-08,2,999.4953649999999
-18.54233346,146.48634136,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2009,2009-02-23,2,1008.8804030727499
-18.5424,146.4874333,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-03-09,3,1008.4235316575
-18.5424167,146.4862,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-01-30,1,1236.50794756
-18.54242665,146.48734009999998,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2009,2008-10-09,10,735.1012251277116
-18.542520850000002,146.48763747499999,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2008,2008-08-03,8,661.009111596375
-18.542645800000003,146.4866375,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2008,2008-03-25,3,717.1416998094197
-18.5426667,146.486,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-05-29,5,1286.5812060099997
-18.5426833,146.4870667,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-01-15,1,980.4923415149999
-18.5427958,146.48676252500002,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2008,2007-10-09,10,646.1778007505355
-18.5428,146.48715,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-03-15,3,NA
-18.54285,146.4868333,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-01-22,1,925.8479066575
-18.542929,146.4865105,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-02-22,2,901.4344681675
-18.54293095,146.48658875,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2014-06-30,6,849.122485433
-18.543,146.4871833,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-01-26,1,973.1312199999999
-18.5431,146.4875167,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2016,2016-09-19,9,1104.2312849999998
-18.5432,146.4868833,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-06-14,6,823.253938315
-18.5432,146.4871,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-03-13,3,903.3273116849999
-18.5432667,146.4870667,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-09-13,9,1017.307858165
-18.54329,146.48701,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-03-23,3,962.713779425
-18.5433,146.4869333,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-09-05,9,848.2768449725
-18.5435167,146.4873667,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-09-05,9,833.263125
-18.5435667,146.4871167,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-01-19,1,1061.0824581325
-18.5436,146.4872,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-03-17,3,1099.545613735
-18.5437333,146.4867667,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-01-06,1,955.4149949999999
-18.5546667,146.4866667,Palms West,AIMS/JCU,Burdekin,Burdekin,Wet,2007,2007-04-16,4,752.4175944675001
-18.5558333,146.4861667,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2007,2006-10-28,10,602.4613104299999
-18.556,146.4863333,Palms West,AIMS/JCU,Burdekin,Burdekin,Dry,2005,2005-09-20,9,660.8593028974999
-18.7996667,146.4311667,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2005,2005-09-20,9,630.1525808475
-18.7996667,146.4321667,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2007,2007-04-15,4,784.2233830724999
-18.8,146.4316667,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2007,2006-10-28,10,660.708354655
-18.8003333,146.432,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2006,2006-01-29,1,702.20762081
-18.8007333,146.4375,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-09-05,9,903.32725163
-18.8166667,146.4375,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-02-08,2,1064.5349299999998
-18.8166667,146.4383333,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-02-10,2,1082.0409625
-18.81675,146.43795,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-09-17,9,863.6464809024998
-18.8169118,146.4395822,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-06-15,6,872.9144387499999
-18.8169601,146.4385087,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-02-16,2,949.6980893025
-18.816982,146.4368857,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2010,2010-06-29,6,870.5585781119231
-18.81704446666667,146.43674443333333,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2008,2008-08-02,8,674.280074504625
-18.8170502,146.43851316666667,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2010-10-05,10,834.7314847637499
-18.817187525,146.43664165,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2008,2008-03-25,3,762.5847524519062
-18.8172,146.43690003333333,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2008,2007-10-09,10,710.2192961198334
-18.8172274,146.43613563333335,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2009,2008-10-08,10,747.5153271236428
-18.817233333333334,146.43677776666667,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2013,2012-10-09,10,873.0304590045
-18.817248666666668,146.43719683333333,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2012,2012-06-17,6,794.05794122795
-18.8172833,146.43805,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-03-15,3,NA
-18.8173167,146.4378833,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-03-08,3,1252.8393342875002
-18.8173333,146.4381667,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-07-09,7,915.8387499999998
-18.81735,146.4392167,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-06-08,6,971.9901749999999
-18.817357400000002,146.43685983333333,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2009,2009-06-13,6,762.299186798125
-18.8173667,146.43735,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-01-23,1,970.8891566574999
-18.817373266666667,146.43689703333334,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2012,2012-02-15,2,984.1608432285
-18.8173778,146.43685556666665,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2011,2011-02-13,2,1306.3892523568
-18.817389133333332,146.4369409,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2014,2014-02-17,2,847.61792451525
-18.817444533333333,146.43659556666668,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2011-06-19,6,906.2736664367
-18.81745,146.4376333,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-01-22,1,973.3914683424999
-18.817460733333334,146.43689776666668,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2013,2013-06-17,6,955.8380456230681
-18.8174667,146.4382667,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-05-31,5,950.5145370275
-18.8174833,146.4384167,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-01-26,1,1074.62417
-18.8174952,146.4374249,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2010,2010-03-06,3,943.1585064248957
-18.8175167,146.4377667,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-03-17,3,1186.7639706749999
-18.8175333,146.43815,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-03-10,3,1088.4968449725
-18.8175718,146.4367005,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2010,2009-10-08,10,751.5443587345
-18.817614600000002,146.43663696666667,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2013,2013-02-19,2,1033.89697032445
-18.8176333,146.4378833,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-03-13,3,1038.4510316575
-18.8176367,146.4380133,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2016,2016-06-22,6,1210.9487497524997
-18.8176367,146.4380133,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-06-17,6,1091.3142652425
-18.8176667,146.4382333,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2016,2016-09-19,9,1078.0317507549998
-18.8176667,146.4383333,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-09-29,9,970.2185525000001
-18.8176667,146.439,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-05-29,5,871.4395780325
-18.8176833,146.4374667,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-09-13,9,1236.50794756
-18.8177,146.4374667,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-01-15,1,1062.5276216524999
-18.8177,146.438,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-01-19,1,1131.6211693999999
-18.8177,146.438,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-06-14,6,960.8799699725001
-18.8177167,146.43795,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-01-30,1,1322.8067723675
-18.8177282,146.43697543333334,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2009,2009-02-22,2,903.5549176327082
-18.8177833,146.4383167,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-09-21,9,1170.051565
-18.817810666666666,146.43704003333332,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2011-09-30,9,1004.7708184035
-18.8178833,146.4379333,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-09-05,9,865.7929366849999
-18.817884466666666,146.43692223333332,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2013-10-08,10,818.0334647635415
-18.8181,146.438,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2022,2022-06-04,6,892.957795
-18.818116533333335,146.43764003333334,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2014-06-29,6,873.8653960261363
-18.81865073333333,146.43622043333332,Pandora,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2014-09-20,9,788.6884032592499
-18.81951,146.43717,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-03-23,3,1026.0612647725
-18.8309,146.4379333,Pandora,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-01-06,1,1036.0688599999999
-19.15555,146.86782776666666,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2008,2008-03-24,3,742.3427086134167
-19.156286466666668,146.86876843333334,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2012,2012-02-15,2,1048.4942077566427
-19.156316666666665,146.86889443333334,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2013,2013-02-20,2,964.6332558336251
-19.156333533333335,146.8687069,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2013,2012-10-08,10,931.3419122169998
-19.156407933333334,146.86891963333335,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2014,2014-02-20,2,903.020528224375
-19.156423933333333,146.8687275,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2014-06-28,6,864.5847525048079
-19.1564872,146.86913636666668,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2014-09-20,9,864.1614953166875
-19.156488866666667,146.8690039,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2010-10-04,10,814.6142578609999
-19.1565212,146.86900256666667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2010,2010-02-28,2,1261.4631263723181
-19.156527666666666,146.86864556666666,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2010,2010-07-04,7,812.35045761125
-19.15653886666667,146.86916109999999,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2011,2011-02-14,2,1399.6065310055556
-19.156576533333332,146.8687357,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2009,2009-06-12,6,758.9057279763749
-19.156666266666665,146.86903656666667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2011-06-19,6,976.002978034
-19.156666599999998,146.86908490000002,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2013,2013-06-17,6,994.650499941
-19.1566667,146.8683333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-02-10,2,962.9518975
-19.1567167,146.8694667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-03-15,3,NA
-19.156756933333334,146.86873616666668,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2014,2013-10-07,10,1079.834553811
-19.1568,146.87006,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-03-23,3,982.7040770825
-19.1568892,146.86957323333334,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2011,2011-09-30,9,971.3512648687499
-19.156978,146.86966236666666,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2012,2012-06-11,6,873.64388179375
-19.1569833,146.8695833,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-01-26,1,1135.700105
-19.157094466666667,146.8681611,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2008,2007-10-07,10,942.8765957434375
-19.15715,146.8692333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-05-31,5,988.7854866024999
-19.1571833,146.8691167,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-09-05,9,918.3410316574999
-19.157204333333333,146.86894563333334,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2010,2009-10-07,10,872.4986065862777
-19.1572167,146.8689333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-03-17,3,1241.377387125
-19.1572333,146.8688833,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-01-19,1,1120.944171115
-19.15725,146.8696167,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-03-09,3,1193.5931249999999
-19.1572667,146.8690667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-03-13,3,1098.5060316575
-19.1573167,146.8686833,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-03-07,3,1210.5640674500003
-19.1573333,146.869,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-06-02,6,804.535035035
-19.1573667,146.8689,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-09-17,9,978.0874690675001
-19.15739,146.8688617,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2016,2016-06-22,6,1199.0608925299998
-19.15739,146.8688617,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-06-07,6,1147.6191908224998
-19.1574,146.8689167,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-01-30,1,1141.43643849
-19.1574167,146.8690833,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-01-22,1,1063.4739683425
-19.1574667,146.8689167,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-06-14,6,955.875436685
-19.1575167,146.8687833,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-01-15,1,1035.503562285
-19.15755,146.8688667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-09-05,9,905.829563315
-19.15755,146.8693,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-01-06,1,1048.7704925
-19.15755,146.8694167,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-06-07,6,831.2512824999999
-19.1575667,146.8685167,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-09-22,9,950.010045
-19.1575833,146.8689333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-09-13,9,1322.8067723675
-19.1576667,146.8686667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-02-07,2,1100.5979575000001
-19.1576667,146.8691667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-09-28,9,923.6759275
-19.1576667,146.8693333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-07-09,7,970.8891566574999
-19.1576667,146.87025,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2022,2022-06-04,6,967.2158025
-19.1581,146.8691833,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-01-23,1,1008.4235316575
-19.158161133333333,146.8686055,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2008,2008-08-01,8,707.2197974308056
-19.158201466666664,146.8681689,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2009,2009-02-22,2,1179.5633761749998
-19.158335,146.8699128,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-02-23,2,984.4544701400001
-19.158356,146.86853843333333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2009,2008-10-08,10,706.7994550114688
-19.1591667,146.8688333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2007,2007-04-15,4,859.8469511899999
-19.16,146.8683333,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2007,2006-10-27,10,758.90566642
-19.1613333,146.8676667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Wet,2006,2006-01-31,1,859.6646842649999
-19.1615,146.8681667,Magnetic,AIMS/JCU,Burdekin,Burdekin,Dry,2005,2005-09-21,9,641.9094280874999
-19.2738333,147.1751667,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-01-20,1,1348.8527459774998
-19.2745,147.176,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2016,2016-06-24,6,1341.3126005075
-19.2747667,147.17545,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-03-21,3,1059.47986043
-19.2779333,147.17361,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2016,2016-01-22,1,1163.95249931
-19.2803333,147.174,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2017,2017-03-21,3,1312.0215549724999
-19.2810333,147.1715,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-07-03,7,955.8754066575
-19.2815333,147.1720167,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-01-27,1,1187.2573224999999
-19.282,147.1735,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-09-28,9,878.48454
-19.282,147.175,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-09-04,9,980.0075175
-19.2821667,147.1745,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-06-02,6,856.3078199575
-19.2822,147.1749833,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-03-16,3,NA
-19.28225,147.1741,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2021,2021-06-07,6,845.1840424999999
-19.2822833,147.1737167,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-07-05,7,1027.92684332
-19.2825,147.174,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2020,2020-07-11,7,903.3273116849998
-19.2827,147.1739667,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2015,2015-03-25,3,1090.7286088824999
-19.2827,147.1739667,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2017,2017-09-06,9,1135.77253133
-19.2827,147.1739667,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2018,2018-01-30,1,1330.2021852875
-19.2827,147.1739667,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2018,2018-09-27,9,888.3135316574999
-19.2827,147.1739667,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-03-06,3,1268.6618749999998
-19.2827167,147.1739333,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-01-24,1,1000.9166566574999
-19.2828333,147.1728333,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-02-07,2,1033.8768525
-19.28285,147.1738833,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-06-01,6,1035.1841597675
-19.2828667,147.1726,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2019,2019-03-13,3,1063.473938315
-19.28295,147.1737167,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2022,2022-06-03,6,889.8349350000001
-19.2831167,147.1739833,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2022,2022-01-05,1,959.7089274999998
-19.2832167,147.17365,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2015,2015-09-23,9,1037.781328325
-19.2833333,147.1733333,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2021,2021-02-09,2,854.1622650000002
-19.2838,147.1725167,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Wet,2020,2020-01-16,1,1030.944186685
-19.29385,147.1172833,Haughton 2,AIMS/JCU,Burdekin,Burdekin,Dry,2019,2019-09-17,9,963.3822816575
-19.2953167,147.6166333,Yongala,AIMS,Burdekin,Burdekin,Dry,2019,2019-07-03,7,988.4052183424999
-19.2964333,147.6162167,Yongala,AIMS,Burdekin,Burdekin,Dry,2018,2018-06-21,6,928.35021834250006
-19.2967,147.6179167,Yongala,AIMS,Burdekin,Burdekin,Wet,2018,2017-11-30,11,2175.1345372825
-19.2984717,147.615575,Yongala,AIMS,Burdekin,Burdekin,Dry,2020,2020-08-03,8,852.5407799999999
-19.2985,147.6216667,Yongala,AIMS,Burdekin,Burdekin,Dry,2016,2016-06-01,6,949.3147282099999
-19.2987,147.6222667,Yongala,AIMS,Burdekin,Burdekin,Dry,2019,2019-08-08,8,850.7791566574999
-19.29925,147.6231167,Yongala,AIMS,Burdekin,Burdekin,Wet,2020,2020-04-22,4,1020.935
-19.2992667,147.6215667,Yongala,AIMS,Burdekin,Burdekin,Dry,2021,2021-06-06,6,822.7234725
-19.2993833,147.62185,Yongala,AIMS,Burdekin,Burdekin,Dry,2022,2022-06-03,6,871.7583799999999
-19.2996,147.62165,Yongala,AIMS,Burdekin,Burdekin,Wet,2021,2021-01-27,1,1213.3211925
-19.29965,147.6205833,Yongala,AIMS,Burdekin,Burdekin,Dry,2016,2016-07-25,7,947.1987203124999
-19.29995,147.6206833,Yongala,AIMS,Burdekin,Burdekin,Wet,2019,2019-03-13,3,1233.6297816575
-19.3002,147.6189,Yongala,AIMS,Burdekin,Burdekin,Dry,2017,2017-05-29,5,1319.4380471975003
-19.3002,147.6189,Yongala,AIMS,Burdekin,Burdekin,Dry,2017,2017-07-05,7,1049.6738998649998
