ID,TimeOfDay,Date,StartDate,Mass,Day,TOD,Dist_moved,Dist
A69,11:17:44,13/03/2018,27-Feb-18,0.092,14,0.47,5575.32,74.66806546308803
A51,11:17:44,13/03/2018,27-Feb-18,0.104,14,0.47,2237.91,47.3065534572114
A73,11:17:44,13/03/2018,27-Feb-18,0.088,14,0.47,4373.17,66.12994783001118
A65,11:17:44,13/03/2018,27-Feb-18,0.069,14,0.47,5434.18,73.7168908731235
A79,11:17:44,13/03/2018,27-Feb-18,0.09,14,0.47,6496.12,80.59851115250207
A17,11:17:44,13/03/2018,27-Feb-18,0.083,14,0.47,5239.73,72.38597930538758
A1,11:54:52,13/03/2018,27-Feb-18,0.061,14,0.5,6550.35,80.93423255952948
A71,11:54:52,13/03/2018,27-Feb-18,0.104,14,0.5,1369.94,37.01270052292861
A21,11:54:52,13/03/2018,27-Feb-18,0.099,14,0.5,7721.29,87.87087116900571
A19,11:54:52,13/03/2018,27-Feb-18,0.078,14,0.5,4756.72,68.96897853383071
A13,12:26:34,13/03/2018,27-Feb-18,0.105,14,0.52,1502.68,38.76441667302631
A5,12:26:34,13/03/2018,27-Feb-18,0.071,14,0.52,1885.46,43.42188388359031
A61,12:26:34,13/03/2018,27-Feb-18,0.085,14,0.52,4540.71,67.3847905687923
A27,12:26:34,13/03/2018,27-Feb-18,0.109,14,0.52,2355.39,48.53236033823205
A59,09:42:21,14/03/2018,27-Feb-18,0.077,15,0.4,6815.8,82.55785849935789
A49,09:42:21,14/03/2018,27-Feb-18,0.095,15,0.4,3166.73,56.273706115734015
A71,09:42:21,14/03/2018,27-Feb-18,0.104,15,0.4,1010.35,31.78600320895976
A69,09:42:21,14/03/2018,27-Feb-18,0.092,15,0.4,1487.8,38.57201057761962
A31,09:42:21,14/03/2018,27-Feb-18,0.069,15,0.4,5654.65,75.19740687018403
A33,09:42:21,14/03/2018,27-Feb-18,0.082,15,0.4,5411.63,73.56378184949439
A15,10:15:49,14/03/2018,27-Feb-18,0.049,15,0.43,3322.05,57.637227553032076
A23,10:15:49,14/03/2018,27-Feb-18,0.08,15,0.43,2676.37,51.73364475851281
A35,10:15:49,14/03/2018,27-Feb-18,0.09,15,0.43,7730.25,87.92184029011221
A27,10:15:49,14/03/2018,27-Feb-18,0.109,15,0.43,1127.89,33.58407360639862
A3,10:15:49,14/03/2018,27-Feb-18,0.072,15,0.43,3159.34,56.20800654711035
A47,10:15:49,14/03/2018,27-Feb-18,0.081,15,0.43,7332.54,85.63025166376659
A7,10:55:56,14/03/2018,27-Feb-18,0.09,15,0.46,2081.91,45.62795195929793
A67,10:55:56,14/03/2018,27-Feb-18,0.074,15,0.46,6542.98,80.88868894969184
A11,10:55:56,14/03/2018,27-Feb-18,0.081,15,0.46,832.636,28.855432764039424
A37,10:55:56,14/03/2018,27-Feb-18,0.114,15,0.46,5069.13,71.19782300042607
A1,10:55:56,14/03/2018,27-Feb-18,0.061,15,0.46,6163.16,78.5057959643745
A21,11:33:06,14/03/2018,27-Feb-18,0.099,15,0.48,8260.25,90.88591750100782
A41,11:33:06,14/03/2018,27-Feb-18,0.073,15,0.48,6234.36,78.95796349957362
A5,11:33:06,14/03/2018,27-Feb-18,0.071,15,0.48,1601.61,40.020119939850254
A39,11:33:06,14/03/2018,27-Feb-18,0.066,15,0.48,5647.24,75.14812040230946
A43,11:33:06,14/03/2018,27-Feb-18,0.082,15,0.48,2601.51,51.00499975492599
A29,11:33:06,14/03/2018,27-Feb-18,0.101,15,0.48,1240.9,35.2264105466339
A13,11:33:06,14/03/2018,27-Feb-18,0.105,15,0.48,2240.65,47.33550464503363
A19,12:07:16,14/03/2018,27-Feb-18,0.078,15,0.51,3851.91,62.06375754012965
A55,12:07:16,14/03/2018,27-Feb-18,0.067,15,0.51,9619,98.07650075323853
A9,12:41:06,14/03/2018,27-Feb-18,0.075,15,0.53,899.532,29.992198985736273
A75,12:41:06,14/03/2018,27-Feb-18,0.098,15,0.53,2253.43,47.470306508384795
A79,12:41:06,14/03/2018,27-Feb-18,0.09,15,0.53,6440.34,80.25172895333782
A45,12:41:06,14/03/2018,27-Feb-18,0.061,15,0.53,6291.62,79.31973272773932
A53,12:41:06,14/03/2018,27-Feb-18,0.073,15,0.53,4272.83,65.36688764198583
A51,12:41:06,14/03/2018,27-Feb-18,0.104,15,0.53,2422,49.21381919745713
A65,13:13:04,14/03/2018,27-Feb-18,0.069,15,0.55,6228.24,78.9191991849892
A17,13:13:04,14/03/2018,27-Feb-18,0.083,15,0.55,4382.6,66.20120844818469
A25,13:13:04,14/03/2018,27-Feb-18,0.077,15,0.55,6183.73,78.63669626834535
A61,13:13:04,14/03/2018,27-Feb-18,0.085,15,0.55,4128.93,64.25675061812572
A63,13:13:04,14/03/2018,27-Feb-18,0.073,15,0.55,5401.87,73.49741492052628
A57,13:13:04,14/03/2018,27-Feb-18,0.08,15,0.55,7694.17,87.71641807552335
A73,13:13:04,14/03/2018,27-Feb-18,0.088,15,0.55,6952.64,83.38249216712103
A1,09:12:51,15/03/2018,27-Feb-18,0.061,16,0.38,4418.06,66.46848877475702
A19,09:12:51,15/03/2018,27-Feb-18,0.078,16,0.38,2846.1,53.34885190892115
A41,09:12:51,15/03/2018,27-Feb-18,0.073,16,0.38,7297.6,85.42599136094354
A7,09:12:51,15/03/2018,27-Feb-18,0.09,16,0.38,2057.05,45.354713095774294
A15,09:12:51,15/03/2018,27-Feb-18,0.049,16,0.38,4746.22,68.89281530029093
A45,09:12:51,15/03/2018,27-Feb-18,0.061,16,0.38,7650.97,87.46982336783356
A79,09:45:28,15/03/2018,27-Feb-18,0.09,16,0.41,1939.87,44.043955317387194
A63,09:45:28,15/03/2018,27-Feb-18,0.073,16,0.41,5304.83,72.8342639147263
A23,09:45:28,15/03/2018,27-Feb-18,0.08,16,0.41,3025.46,55.004181659215696
A59,09:45:28,15/03/2018,27-Feb-18,0.077,16,0.41,7845.15,88.57285137106065
A53,09:45:28,15/03/2018,27-Feb-18,0.073,16,0.41,6477.67,80.48397355995789
A67,09:45:28,15/03/2018,27-Feb-18,0.074,16,0.41,7261.09,85.21202966717786
A73,10:30:22,15/03/2018,27-Feb-18,0.088,16,0.44,6523.29,80.76688677917454
A9,10:30:22,15/03/2018,27-Feb-18,0.075,16,0.44,2256.2,47.49947368129462
A51,10:30:22,15/03/2018,27-Feb-18,0.104,16,0.44,2303.04,47.98999895811626
A75,10:30:22,15/03/2018,27-Feb-18,0.098,16,0.44,629.325,25.08635087054313
A13,10:30:22,15/03/2018,27-Feb-18,0.105,16,0.44,1635.04,40.43562785465313
A3,10:30:22,15/03/2018,27-Feb-18,0.072,16,0.44,2712.28,52.07955452958483
A37,10:30:22,15/03/2018,27-Feb-18,0.114,16,0.44,4164.27,64.5311552662743
A25,10:30:22,15/03/2018,27-Feb-18,0.077,16,0.44,6896.06,83.04251922960911
A61,11:13:16,15/03/2018,27-Feb-18,0.085,16,0.47,3990.24,63.16834650360891
A55,11:13:16,15/03/2018,27-Feb-18,0.067,16,0.47,6813.56,82.5442911411807
A39,11:13:16,15/03/2018,27-Feb-18,0.066,16,0.47,6474.41,80.46371853201914
A31,11:13:16,15/03/2018,27-Feb-18,0.069,16,0.47,5528.68,74.35509397479099
A5,11:13:16,15/03/2018,27-Feb-18,0.071,16,0.47,4022.94,63.42665055006452
A35,11:49:26,15/03/2018,27-Feb-18,0.09,16,0.49,7296.57,85.41996253803907
A47,11:49:26,15/03/2018,27-Feb-18,0.081,16,0.49,6566.24,81.03233922330023
A11,11:49:26,15/03/2018,27-Feb-18,0.081,16,0.49,1309.88,36.19226436685055
A49,11:49:26,15/03/2018,27-Feb-18,0.095,16,0.49,5037.19,70.97316394243671
A21,11:49:26,15/03/2018,27-Feb-18,0.099,16,0.49,6812.86,82.54005088440398
A57,12:22:33,15/03/2018,27-Feb-18,0.08,16,0.52,8096.28,89.9793309599488
A33,12:22:33,15/03/2018,27-Feb-18,0.082,16,0.52,2573.36,50.7282958515265
A69,12:22:33,15/03/2018,27-Feb-18,0.092,16,0.52,2412.17,49.11384733453489
A17,12:22:33,15/03/2018,27-Feb-18,0.083,16,0.52,5050.67,71.06806596496067
A27,12:22:33,15/03/2018,27-Feb-18,0.109,16,0.52,1034.73,32.16721933894815
A71,12:54:11,15/03/2018,27-Feb-18,0.104,16,0.54,1501.34,38.747128925895915
A65,12:54:11,15/03/2018,27-Feb-18,0.069,16,0.54,5640.29,75.10186415795549
A29,12:54:11,15/03/2018,27-Feb-18,0.101,16,0.54,1388.65,37.26459445640057
A43,12:54:11,15/03/2018,27-Feb-18,0.082,16,0.54,4223.17,64.985921552287
A9,09:23:56,16/03/2018,27-Feb-18,0.075,17,0.39,1654.15,40.67124291191505
A3,09:23:56,16/03/2018,27-Feb-18,0.072,17,0.39,2946.69,54.28342288397076
A31,09:23:56,16/03/2018,27-Feb-18,0.069,17,0.39,5674.52,75.32940992733184
A69,09:23:56,16/03/2018,27-Feb-18,0.092,17,0.39,4623.46,67.99602929583462
A51,09:23:56,16/03/2018,27-Feb-18,0.104,17,0.39,2491.96,49.91953525424691
A71,09:58:48,16/03/2018,27-Feb-18,0.104,17,0.42,1882.77,43.39089766298918
A67,09:58:48,16/03/2018,27-Feb-18,0.074,17,0.42,6346.63,79.66573918567504
A23,09:58:48,16/03/2018,27-Feb-18,0.08,17,0.42,2390.04,48.88803534608442
A25,09:58:48,16/03/2018,27-Feb-18,0.077,17,0.42,6267.49,79.16748069756925
A49,09:58:48,16/03/2018,27-Feb-18,0.095,17,0.42,4375.52,66.14771349033919
A13,09:58:48,16/03/2018,27-Feb-18,0.105,17,0.42,2041.53,45.18329337266154
A29,09:58:48,16/03/2018,27-Feb-18,0.101,17,0.42,920.572,30.340929451814755
A73,10:33:22,16/03/2018,27-Feb-18,0.088,17,0.44,5000.56,70.71463780576127
A57,10:33:22,16/03/2018,27-Feb-18,0.08,17,0.44,7436.88,86.23734689796527
A1,10:33:22,16/03/2018,27-Feb-18,0.061,17,0.44,6290.67,79.31374408007731
A27,10:33:22,16/03/2018,27-Feb-18,0.109,17,0.44,1362.09,36.90650349193215
A43,10:33:22,16/03/2018,27-Feb-18,0.082,17,0.44,3755.61,61.28303190933033
A37,10:33:22,16/03/2018,27-Feb-18,0.114,17,0.44,5562.02,74.5789514541469
A47,10:33:22,16/03/2018,27-Feb-18,0.081,17,0.44,6825.64,82.61743157469857
A41,11:12:40,16/03/2018,27-Feb-18,0.073,17,0.47,6973.16,83.50544892400735
A53,11:12:40,16/03/2018,27-Feb-18,0.073,17,0.47,7711.49,87.81508981946098
A11,11:12:40,16/03/2018,27-Feb-18,0.081,17,0.47,846.69,29.09793807127921
A7,11:46:28,16/03/2018,27-Feb-18,0.09,17,0.49,2626.02,51.244707043752335
A55,11:46:28,16/03/2018,27-Feb-18,0.067,17,0.49,6307.98,79.42279269831803
A63,11:46:28,16/03/2018,27-Feb-18,0.073,17,0.49,4601.24,67.83244061656634
A75,11:46:28,16/03/2018,27-Feb-18,0.098,17,0.49,1951.27,44.17318190938932
A33,11:46:28,16/03/2018,27-Feb-18,0.082,17,0.49,2538.44,50.38293361843869
A79,11:46:28,16/03/2018,27-Feb-18,0.09,17,0.49,4790.99,69.21697768611398
A15,11:46:28,16/03/2018,27-Feb-18,0.049,17,0.49,5409.55,73.54964309906609
A39,11:46:28,16/03/2018,27-Feb-18,0.066,17,0.49,6962.16,83.43955896335981
A65,11:46:28,16/03/2018,27-Feb-18,0.069,17,0.49,6215.57,78.83888634424005
A17,12:20:45,16/03/2018,27-Feb-18,0.083,17,0.51,3967.39,62.98722092615295
A5,12:20:45,16/03/2018,27-Feb-18,0.071,17,0.51,3319.76,57.617358495508974
A61,12:20:45,16/03/2018,27-Feb-18,0.085,17,0.51,4233.15,65.06266210354445
A21,12:20:45,16/03/2018,27-Feb-18,0.099,17,0.51,6622.84,81.38083312426828
A59,12:20:45,16/03/2018,27-Feb-18,0.077,17,0.51,6797.66,82.44792295746448
A19,13:10:24,16/03/2018,27-Feb-18,0.078,17,0.55,3225.39,56.79251711273238
A35,13:10:24,16/03/2018,27-Feb-18,0.09,17,0.55,7830.61,88.49073397819683
A45,13:10:24,16/03/2018,27-Feb-18,0.061,17,0.55,7640.44,87.40961045560151
A63,09:31:03,17/03/2018,27-Feb-18,0.073,18,0.4,5353.34,73.16652239925033
A33,09:31:03,17/03/2018,27-Feb-18,0.082,18,0.4,1822.31,42.68852304777011
A43,09:31:03,17/03/2018,27-Feb-18,0.082,18,0.4,1598.31,39.97886941873169
A51,09:31:03,17/03/2018,27-Feb-18,0.104,18,0.4,1682.32,41.01609440207587
A31,09:31:03,17/03/2018,27-Feb-18,0.069,18,0.4,5642.23,75.11477883878777
A45,09:31:03,17/03/2018,27-Feb-18,0.061,18,0.4,7396.97,86.00563934998681
A49,10:06:39,17/03/2018,27-Feb-18,0.095,18,0.42,3864.13,62.1621267332449
A55,10:06:39,17/03/2018,27-Feb-18,0.067,18,0.42,4764.42,69.02477815973043
A79,10:06:39,17/03/2018,27-Feb-18,0.09,18,0.42,5383.2,73.37029371619006
A69,10:06:39,17/03/2018,27-Feb-18,0.092,18,0.42,5426.8,73.66681749607486
A1,10:06:39,17/03/2018,27-Feb-18,0.061,18,0.42,6523.95,80.77097250869275
A3,10:06:39,17/03/2018,27-Feb-18,0.072,18,0.42,2917.91,54.01768229015384
A61,10:40:10,17/03/2018,27-Feb-18,0.085,18,0.44,4578.66,67.66579638192401
A39,10:40:10,17/03/2018,27-Feb-18,0.066,18,0.44,6195.23,78.70978338173724
A35,10:40:10,17/03/2018,27-Feb-18,0.09,18,0.44,8735.67,93.46480621068018
A41,10:40:10,17/03/2018,27-Feb-18,0.073,18,0.44,6190.66,78.68074732741168
A19,10:40:10,17/03/2018,27-Feb-18,0.078,18,0.44,3868.94,62.200803853326526
A73,10:40:10,17/03/2018,27-Feb-18,0.088,18,0.44,5566.31,74.6077073766511
A11,11:16:41,17/03/2018,27-Feb-18,0.081,18,0.47,1154.63,33.979846968460585
A9,11:16:41,17/03/2018,27-Feb-18,0.075,18,0.47,2449.54,49.49282776322242
A17,11:16:41,17/03/2018,27-Feb-18,0.083,18,0.47,6194.82,78.70717883395389
A53,11:16:41,17/03/2018,27-Feb-18,0.073,18,0.47,6058.69,77.83758732129355
A65,11:49:57,17/03/2018,27-Feb-18,0.069,18,0.49,5395.78,73.45597320844644
A75,11:49:57,17/03/2018,27-Feb-18,0.098,18,0.49,2260.24,47.54198144797921
A25,11:49:57,17/03/2018,27-Feb-18,0.077,18,0.49,6683.79,81.75444942019975
A71,11:49:57,17/03/2018,27-Feb-18,0.104,18,0.49,1733.19,41.63159857608161
A47,11:49:57,17/03/2018,27-Feb-18,0.081,18,0.49,7190.92,84.79929244987838
A67,11:49:57,17/03/2018,27-Feb-18,0.074,18,0.49,4807.2,69.33397435601107
A29,11:49:57,17/03/2018,27-Feb-18,0.101,18,0.49,1184.76,34.42034282223232
A21,12:27:02,17/03/2018,27-Feb-18,0.099,18,0.52,7788.79,88.25412171677876
A23,12:27:02,17/03/2018,27-Feb-18,0.08,18,0.52,2186.97,46.76505105311016
A57,12:27:02,17/03/2018,27-Feb-18,0.08,18,0.52,7141.63,84.50816528596512
A15,12:27:02,17/03/2018,27-Feb-18,0.049,18,0.52,4684.7,68.44486832480577
A59,12:27:02,17/03/2018,27-Feb-18,0.077,18,0.52,5691.89,75.4446154473598
A13,13:01:30,17/03/2018,27-Feb-18,0.105,18,0.54,2627.28,51.25699952201651
A37,13:01:30,17/03/2018,27-Feb-18,0.114,18,0.54,5591.96,74.77940893053382
A27,13:01:30,17/03/2018,27-Feb-18,0.109,18,0.54,1282.89,35.81745384585565
A7,13:01:30,17/03/2018,27-Feb-18,0.09,18,0.54,2332.47,48.29565197820607
A5,13:01:30,17/03/2018,27-Feb-18,0.071,18,0.54,5213.62,72.2054014600016
A65,09:36:50,18/03/2018,27-Feb-18,0.069,19,0.4,4965.71,70.4677940622523
A29,09:36:50,18/03/2018,27-Feb-18,0.101,19,0.4,686.514,26.20141217568244
A9,09:36:50,18/03/2018,27-Feb-18,0.075,19,0.4,1984.49,44.54761497543948
A69,09:36:50,18/03/2018,27-Feb-18,0.092,19,0.4,3551.84,59.597315375778464
A13,09:36:50,18/03/2018,27-Feb-18,0.105,19,0.4,1622.04,40.27455772569079
A37,09:36:50,18/03/2018,27-Feb-18,0.114,19,0.4,7181.27,84.74237428819185
A33,10:09:57,18/03/2018,27-Feb-18,0.082,19,0.42,1741.18,41.72744899942962
A71,10:09:57,18/03/2018,27-Feb-18,0.104,19,0.42,3416.72,58.452715933479084
A21,10:09:57,18/03/2018,27-Feb-18,0.099,19,0.42,5342.87,73.09493826524515
A79,10:09:57,18/03/2018,27-Feb-18,0.09,19,0.42,5290.55,72.73616706975973
A43,10:52:08,18/03/2018,27-Feb-18,0.082,19,0.45,1915.44,43.765740025732455
A45,10:52:08,18/03/2018,27-Feb-18,0.061,19,0.45,9186.65,95.84701351633237
A31,10:52:08,18/03/2018,27-Feb-18,0.069,19,0.45,6000.37,77.4620552270594
A1,10:52:08,18/03/2018,27-Feb-18,0.061,19,0.45,5230.97,72.3254450383819
A59,10:52:08,18/03/2018,27-Feb-18,0.077,19,0.45,8026.73,89.59201973390263
A3,11:27:44,18/03/2018,27-Feb-18,0.072,19,0.48,2075.19,45.554253368922645
A53,11:27:44,18/03/2018,27-Feb-18,0.073,19,0.48,5712.96,75.58412531742363
A55,11:27:44,18/03/2018,27-Feb-18,0.067,19,0.48,5707.67,75.54912309219743
A51,11:27:44,18/03/2018,27-Feb-18,0.104,19,0.48,2351.91,48.49649471869075
A25,11:27:44,18/03/2018,27-Feb-18,0.077,19,0.48,6292.22,79.3235147985766
A23,11:27:44,18/03/2018,27-Feb-18,0.08,19,0.48,1832.48,42.80747598258977
A19,12:03:23,18/03/2018,27-Feb-18,0.078,19,0.5,3799.84,61.64284224465968
A39,12:03:23,18/03/2018,27-Feb-18,0.066,19,0.5,6032.1,77.6665951358755
A73,12:03:23,18/03/2018,27-Feb-18,0.088,19,0.5,4971.1,70.50602811107714
A11,12:03:23,18/03/2018,27-Feb-18,0.081,19,0.5,1259.77,35.493238792761645
A47,12:03:23,18/03/2018,27-Feb-18,0.081,19,0.5,7631.33,87.35748393812634
A57,12:03:23,18/03/2018,27-Feb-18,0.08,19,0.5,6716.23,81.95260825623551
A75,12:03:23,18/03/2018,27-Feb-18,0.098,19,0.5,817.331,28.589001381650252
A7,12:43:04,18/03/2018,27-Feb-18,0.09,19,0.53,2699.08,51.95267076869099
A27,12:43:04,18/03/2018,27-Feb-18,0.109,19,0.53,877.447,29.621731887247915
A15,12:43:04,18/03/2018,27-Feb-18,0.049,19,0.53,5081.94,71.28772685392626
A67,12:43:04,18/03/2018,27-Feb-18,0.074,19,0.53,7347.82,85.71942603634254
A5,13:15:17,18/03/2018,27-Feb-18,0.071,19,0.55,2246.57,47.397995738216615
A41,13:15:17,18/03/2018,27-Feb-18,0.073,19,0.55,6614.2,81.32773204756174
A49,13:15:17,18/03/2018,27-Feb-18,0.095,19,0.55,5209.32,72.17561915217631
A17,13:15:17,18/03/2018,27-Feb-18,0.083,19,0.55,3662.61,60.51950098935053
A63,13:15:17,18/03/2018,27-Feb-18,0.073,19,0.55,4365.43,66.07140077219492
A35,13:15:17,18/03/2018,27-Feb-18,0.09,19,0.55,7392.05,85.97703181664275
A61,13:15:17,18/03/2018,27-Feb-18,0.085,19,0.55,5596.36,74.80882300905422
A39,09:13:53,19/03/2018,27-Feb-18,0.066,20,0.38,6396.09,79.97555876641313
A17,09:13:53,19/03/2018,27-Feb-18,0.083,20,0.38,4246.71,65.16678601864604
A49,09:13:53,19/03/2018,27-Feb-18,0.095,20,0.38,4272.3,65.36283347591352
A71,09:13:53,19/03/2018,27-Feb-18,0.104,20,0.38,4510.54,67.1605538988475
A33,09:13:53,19/03/2018,27-Feb-18,0.082,20,0.38,2376.14,48.745666474056954
